,accuracy,nn_diff_median,nn_diff_mean,nn_acc,avg_items_closer_than_NN,nn_diff_p99,nn_diff_p98,nn_diff_p95,nn_diff_p90,nn_diff_p80,nn_diff_p70,nn_diff_p60,nn_diff_p50,nn_diff_p40,nn_diff_p30,nn_diff_p20,nn_diff_p10,nn_diff_p5,nn_diff_p2,nn_diff_p1,embedding_error,embedding_rel_error,procrustes_disparity,nn_acc_radius_0,nn_acc_radius_1,nn_acc_radius_2,nn_acc_radius_3,nn_acc_radius_4,nn_acc_radius_5,nn_acc_radius_6,nn_acc_radius_7,nn_acc_radius_8,nn_acc_radius_9,nn_acc_radius_10,nn_acc_radius_11,nn_acc_radius_12,nn_acc_radius_13,nn_acc_radius_14,nn_acc_radius_15,nn_acc_radius_16,nn_acc_radius_17,nn_acc_radius_18,nn_acc_radius_19,nn_acc_radius_20,nn_acc_radius_21,nn_acc_radius_22,nn_acc_radius_23,nn_acc_radius_24,nn_acc_radius_25,nn_acc_radius_26,nn_acc_radius_27,nn_acc_radius_28,nn_acc_radius_29,dist_rel_error,meta__len_X_train,meta__len_X_test,meta__n_train,meta__n_test,meta__n,meta__d,meta__num_ans,meta__sampling,meta__shuffle_seed,meta__noise_model,meta__est__random_state,meta__est__max_epochs,meta__est__noise_model,meta__ident_k,meta__est__module__mu,meta__est__verbose,meta__meta__alg,meta__meta__vary,meta__meta__fname,meta__rate,meta__meta__sampling_seed,meta__priority
0,0.6409044873792459,12.0,18.933333333333334,0.011111111111111112,30.511111111111113,70.11,68.44,63.0,56.0,29.200000000000003,24.299999999999997,18.0,12.0,9.0,6.0,3.0,3.0,1.4500000000000002,1.0,0.89,0.6679442892755552,0.6679442892755553,0.4461495735758266,0.011111111111111112,0.05555555555555555,0.08888888888888889,0.2111111111111111,0.2222222222222222,0.2777777777777778,0.32222222222222224,0.3333333333333333,0.37777777777777777,0.4222222222222222,0.4777777777777778,0.4888888888888889,0.5222222222222223,0.5555555555555556,0.5666666666666667,0.5666666666666667,0.5777777777777777,0.5888888888888889,0.6111111111111112,0.6111111111111112,0.6333333333333333,0.6555555555555556,0.6555555555555556,0.6777777777777778,0.7,0.7222222222222222,0.7333333333333333,0.7444444444444445,0.7888888888888889,0.8,0.698293342999897,450,60000,450,60000,90,2,450,salmon-tste,,CKL,701,4000000,CKL,0,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=100-1_responses.csv.zip,,,
1,0.8248295808663135,2.0,2.111111111111111,0.13333333333333333,6.655555555555556,5.769999999999996,5.0,5.0,4.0,3.0,2.299999999999997,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19674871439347613,0.19674871439347616,0.03871005661548564,0.13333333333333333,0.37777777777777777,0.7,0.8444444444444444,0.9111111111111111,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3922541554174854,9000,60000,9000,60000,90,2,9000,salmon-tste,,CKL,701,4000000,CKL,100,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=300-1_responses.csv.zip,,,
2,0.6849028124026176,9.5,13.333333333333334,0.044444444444444446,20.488888888888887,66.22,57.41999999999999,34.0,29.0,23.0,14.299999999999997,11.0,9.5,7.600000000000001,4.0,3.0,2.0,1.0,0.0,0.0,0.5004140678809955,0.5004140678809956,0.2504142393332056,0.044444444444444446,0.06666666666666667,0.15555555555555556,0.2777777777777778,0.3111111111111111,0.34444444444444444,0.35555555555555557,0.4,0.4222222222222222,0.5,0.5777777777777777,0.6111111111111112,0.6333333333333333,0.6666666666666666,0.7,0.7222222222222222,0.7333333333333333,0.7666666666666667,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8555555555555555,0.8666666666666667,0.8777777777777778,0.9111111111111111,0.5654024391016949,450,60000,450,60000,90,2,450,salmon-tste,,CKL,701,4000000,CKL,108,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=3000-1_responses.csv.zip,,,
3,0.7655840994079153,4.0,7.111111111111111,0.05555555555555555,15.38888888888889,25.0,23.439999999999998,21.0,18.10000000000001,11.200000000000003,8.0,6.0,4.0,4.0,3.0,2.0,1.0,0.4500000000000002,0.0,0.0,0.37426802652722646,0.3742680265272265,0.1400765556805847,0.05555555555555555,0.13333333333333333,0.2111111111111111,0.35555555555555557,0.5333333333333333,0.5888888888888889,0.6222222222222222,0.6333333333333333,0.7111111111111111,0.7555555555555555,0.7777777777777778,0.8,0.8111111111111111,0.8111111111111111,0.8444444444444444,0.8666666666666667,0.8777777777777778,0.8777777777777778,0.9,0.9111111111111111,0.9333333333333333,0.9555555555555556,0.9666666666666667,0.9777777777777777,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,0.49498023574633,900,60000,900,60000,90,2,900,salmon-tste,,CKL,701,4000000,CKL,109,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=3000-1_responses.csv.zip,,,
4,0.7769593331255843,4.0,5.766666666666667,0.1111111111111111,12.78888888888889,29.0,25.879999999999995,19.64999999999999,12.200000000000017,8.0,6.0,5.0,4.0,3.0,2.0,1.8000000000000007,0.0,0.0,0.0,0.0,0.4423564594476064,0.44235645944760643,0.19567923721502184,0.1111111111111111,0.2,0.35555555555555557,0.4444444444444444,0.5444444444444444,0.6555555555555556,0.7333333333333333,0.7444444444444445,0.8222222222222222,0.8222222222222222,0.8444444444444444,0.8666666666666667,0.9,0.9,0.9111111111111111,0.9111111111111111,0.9222222222222223,0.9333333333333333,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,1.0,0.5647009548762693,1800,60000,1800,60000,90,2,1800,salmon-tste,,CKL,701,4000000,CKL,110,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=3000-1_responses.csv.zip,,,
5,0.7978254518541602,3.0,3.688888888888889,0.15555555555555556,10.533333333333333,15.209999999999994,14.0,9.549999999999997,7.1000000000000085,5.0,4.0,3.0,3.0,2.6000000000000014,2.0,1.0,0.0,0.0,0.0,0.0,0.29745985716566287,0.2974598571656629,0.08848236662501656,0.15555555555555556,0.25555555555555554,0.4,0.6111111111111112,0.7111111111111111,0.8222222222222222,0.8555555555555555,0.9,0.9222222222222223,0.9444444444444444,0.9555555555555556,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,0.4243555026550404,2700,60000,2700,60000,90,2,2700,salmon-tste,,CKL,701,4000000,CKL,111,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=3000-1_responses.csv.zip,,,
6,0.8079434792770334,2.0,2.9444444444444446,0.2777777777777778,6.7444444444444445,12.219999999999999,10.439999999999998,9.549999999999997,7.0,5.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3860720578920352,0.38607205789203525,0.14905163388499099,0.2777777777777778,0.4222222222222222,0.5555555555555556,0.6888888888888889,0.7333333333333333,0.8222222222222222,0.8333333333333334,0.9111111111111111,0.9333333333333333,0.9444444444444444,0.9777777777777777,0.9777777777777777,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5734353798780789,3600,60000,3600,60000,90,2,3600,salmon-tste,,CKL,701,4000000,CKL,112,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=3000-1_responses.csv.zip,,,
7,0.8193605874104082,1.0,2.688888888888889,0.32222222222222224,7.488888888888889,25.0,14.079999999999984,9.0,7.0,3.200000000000003,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26670085937872945,0.2667008593787295,0.07112934839335283,0.32222222222222224,0.5222222222222223,0.6333333333333333,0.8,0.8333333333333334,0.8666666666666667,0.8888888888888888,0.9222222222222223,0.9222222222222223,0.9555555555555556,0.9555555555555556,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,0.4469962080355343,4500,60000,4500,60000,90,2,4500,salmon-tste,,CKL,701,4000000,CKL,113,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=3000-1_responses.csv.zip,,,
8,0.8232919133686507,1.0,2.022222222222222,0.36666666666666664,5.7444444444444445,9.219999999999999,9.0,7.0,6.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22518125827183028,0.2251812582718303,0.05070659907688472,0.36666666666666664,0.5222222222222223,0.7111111111111111,0.8111111111111111,0.8444444444444444,0.8777777777777778,0.9333333333333333,0.9666666666666667,0.9666666666666667,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4157787271357205,5400,60000,5400,60000,90,2,5400,salmon-tste,,CKL,701,4000000,CKL,114,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=3000-1_responses.csv.zip,,,
9,0.8277890308507323,1.0,1.6222222222222222,0.43333333333333335,41.833333333333336,7.0,7.0,5.549999999999997,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668117348417075,0.46681173484170757,0.21791319578592466,0.43333333333333335,0.5333333333333333,0.7555555555555555,0.8555555555555555,0.8888888888888888,0.9444444444444444,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9371101766661025,6300,60000,6300,60000,90,2,6300,salmon-tste,,CKL,701,4000000,CKL,115,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=3000-1_responses.csv.zip,,,
10,0.8291329074478031,1.0,1.2555555555555555,0.4666666666666667,46.67777777777778,7.0,5.439999999999998,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668117348417383,0.4668117348417384,0.21791319578595342,0.4666666666666667,0.6111111111111112,0.8222222222222222,0.9333333333333333,0.9555555555555556,0.9777777777777777,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9371101766661688,7200,60000,7200,60000,90,2,7200,salmon-tste,,CKL,701,4000000,CKL,116,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=3000-1_responses.csv.zip,,,
11,0.8305303443440324,0.5,1.0888888888888888,0.5,42.144444444444446,7.0,5.439999999999998,3.0,3.0,2.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46681173484173316,0.4668117348417332,0.21791319578594862,0.5,0.6888888888888889,0.8555555555555555,0.9555555555555556,0.9555555555555556,0.9777777777777777,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9371101766661724,8100,60000,8100,60000,90,2,8100,salmon-tste,,CKL,701,4000000,CKL,117,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=3000-1_responses.csv.zip,,,
12,0.8301174431287005,0.0,1.0888888888888888,0.5222222222222223,44.12222222222222,7.0,5.439999999999998,4.099999999999994,3.0,2.0,1.2999999999999972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46681173484174115,0.4668117348417412,0.21791319578595605,0.5222222222222223,0.7,0.8444444444444444,0.9444444444444444,0.9444444444444444,0.9777777777777777,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9371101766661922,9000,60000,9000,60000,90,2,9000,salmon-tste,,CKL,701,4000000,CKL,118,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=3000-1_responses.csv.zip,,,
13,0.7014529448426301,9.5,11.588888888888889,0.03333333333333333,21.866666666666667,41.11,37.099999999999994,32.55,26.0,20.200000000000003,13.0,11.0,9.5,7.0,5.0,4.0,1.0,1.0,0.0,0.0,0.4520022918364775,0.45200229183647755,0.20430607182542818,0.03333333333333333,0.1111111111111111,0.14444444444444443,0.18888888888888888,0.26666666666666666,0.35555555555555557,0.37777777777777777,0.4111111111111111,0.45555555555555555,0.5,0.5666666666666667,0.6222222222222222,0.6888888888888889,0.7111111111111111,0.7444444444444445,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7777777777777778,0.7888888888888889,0.8,0.8333333333333334,0.8333333333333334,0.8666666666666667,0.8888888888888888,0.8888888888888888,0.9111111111111111,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.606728799087514,450,60000,450,60000,90,2,450,salmon-tste,,CKL,701,4000000,CKL,126,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=30000-1_responses.csv.zip,,,
14,0.7710832813960735,5.0,6.2555555555555555,0.05555555555555555,12.688888888888888,21.11,19.439999999999998,16.0,12.100000000000009,9.200000000000003,8.0,7.0,5.0,4.0,3.6999999999999993,2.0,1.0,0.4500000000000002,0.0,0.0,0.28380572115621816,0.2838057211562182,0.08054568736100105,0.05555555555555555,0.1111111111111111,0.25555555555555554,0.3,0.4111111111111111,0.5111111111111111,0.5888888888888889,0.6888888888888889,0.7666666666666667,0.8,0.8555555555555555,0.8888888888888888,0.9,0.9111111111111111,0.9333333333333333,0.9333333333333333,0.9555555555555556,0.9666666666666667,0.9666666666666667,0.9777777777777777,0.9777777777777777,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3738728689243548,900,60000,900,60000,90,2,900,salmon-tste,,CKL,701,4000000,CKL,127,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=30000-1_responses.csv.zip,,,
15,0.7920146463072608,4.0,5.588888888888889,0.06666666666666667,10.911111111111111,19.11,19.0,16.0,13.0,8.0,7.0,6.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.21517583994472791,0.21517583994472794,0.04630064209591916,0.06666666666666667,0.12222222222222222,0.3111111111111111,0.4111111111111111,0.5666666666666667,0.5888888888888889,0.6666666666666666,0.7333333333333333,0.8111111111111111,0.8555555555555555,0.8666666666666667,0.8888888888888888,0.8888888888888888,0.9111111111111111,0.9111111111111111,0.9333333333333333,0.9555555555555556,0.9666666666666667,0.9666666666666667,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35279971399992194,1800,60000,1800,60000,90,2,1800,salmon-tste,,CKL,701,4000000,CKL,128,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=30000-1_responses.csv.zip,,,
16,0.8087030617014647,2.0,3.3666666666666667,0.23333333333333334,11.055555555555555,20.22,12.97999999999999,10.549999999999997,8.0,5.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43616031929355226,0.4361603192935523,0.19023582412625348,0.23333333333333334,0.3333333333333333,0.5777777777777777,0.6666666666666666,0.7777777777777778,0.8111111111111111,0.8333333333333334,0.8444444444444444,0.9111111111111111,0.9222222222222223,0.9444444444444444,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5302647472282517,2700,60000,2700,60000,90,2,2700,salmon-tste,,CKL,701,4000000,CKL,129,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=30000-1_responses.csv.zip,,,
17,0.8092075023371766,2.0,3.1555555555555554,0.28888888888888886,6.966666666666667,15.099999999999994,14.0,11.0,8.0,4.200000000000003,3.299999999999997,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27262136694217115,0.2726213669421712,0.07432240971341793,0.28888888888888886,0.3888888888888889,0.5555555555555556,0.7,0.8,0.8222222222222222,0.8555555555555555,0.8777777777777778,0.9111111111111111,0.9333333333333333,0.9333333333333333,0.9555555555555556,0.9666666666666667,0.9666666666666667,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,0.35260659695266344,3600,60000,3600,60000,90,2,3600,salmon-tste,,CKL,701,4000000,CKL,130,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=30000-1_responses.csv.zip,,,
18,0.815165355250857,2.0,1.9555555555555555,0.35555555555555557,9.677777777777777,8.11,7.219999999999999,7.0,5.0,3.0,2.299999999999997,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16866871356785915,0.16866871356785917,0.028449134936636516,0.35555555555555557,0.45555555555555555,0.7,0.8333333333333334,0.8888888888888888,0.9111111111111111,0.9333333333333333,0.9777777777777777,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2773106490910988,4500,60000,4500,60000,90,2,4500,salmon-tste,,CKL,701,4000000,CKL,131,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=30000-1_responses.csv.zip,,,
19,0.8197374571517607,1.0,1.8777777777777778,0.4111111111111111,13.855555555555556,9.329999999999998,7.439999999999998,7.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35830506468591095,0.358305064685911,0.12838251937957482,0.4111111111111111,0.5111111111111111,0.7333333333333333,0.8333333333333334,0.8777777777777778,0.9111111111111111,0.9222222222222223,0.9777777777777777,0.9777777777777777,0.9888888888888889,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49586056250354416,5400,60000,5400,60000,90,2,5400,salmon-tste,,CKL,701,4000000,CKL,132,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=30000-1_responses.csv.zip,,,
20,0.8226540588968526,1.0,1.3888888888888888,0.4888888888888889,16.7,7.219999999999999,7.0,5.549999999999997,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286635490800431,0.22866354908004313,0.05228701867788128,0.4888888888888889,0.6111111111111112,0.8222222222222222,0.8888888888888888,0.9222222222222223,0.9444444444444444,0.9555555555555556,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4347233967727421,6300,60000,6300,60000,90,2,6300,salmon-tste,,CKL,701,4000000,CKL,133,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=30000-1_responses.csv.zip,,,
21,0.8223648332813961,0.5,1.2,0.5,27.9,7.549999999999997,4.659999999999997,4.0,3.0,2.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720683963275519,0.272068396327552,0.07402121228024587,0.5,0.6555555555555556,0.8444444444444444,0.9222222222222223,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5137325973280021,7200,60000,7200,60000,90,2,7200,salmon-tste,,CKL,701,4000000,CKL,134,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=30000-1_responses.csv.zip,,,
22,0.826258180118417,0.0,1.0333333333333334,0.5444444444444444,16.855555555555554,7.549999999999997,4.659999999999997,3.549999999999997,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769879372162182,0.2769879372162183,0.07672231736329566,0.5444444444444444,0.6777777777777778,0.9222222222222223,0.9444444444444444,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5197882728392201,8100,60000,8100,60000,90,2,8100,salmon-tste,,CKL,701,4000000,CKL,135,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=30000-1_responses.csv.zip,,,
23,0.8238430975381739,0.0,1.0,0.6111111111111112,32.43333333333333,7.219999999999999,6.219999999999999,4.6499999999999915,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5987094276258116,0.5987094276258117,0.35845297872802695,0.6111111111111112,0.6888888888888889,0.9111111111111111,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9777777777777777,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986676430334551,9000,60000,9000,60000,90,2,9000,salmon-tste,,CKL,701,4000000,CKL,136,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=30000-1_responses.csv.zip,,,
24,0.5983074945465877,12.0,16.788888888888888,0.044444444444444446,29.788888888888888,60.099999999999994,59.0,48.55,43.0,26.400000000000006,20.299999999999997,16.4,12.0,8.0,5.0,4.0,2.0,1.0,0.0,0.0,0.6897181844102576,0.6897181844102577,0.4757111739061821,0.044444444444444446,0.06666666666666667,0.16666666666666666,0.18888888888888888,0.24444444444444444,0.32222222222222224,0.3333333333333333,0.35555555555555557,0.4111111111111111,0.43333333333333335,0.45555555555555555,0.4666666666666667,0.5111111111111111,0.5333333333333333,0.5555555555555556,0.5666666666666667,0.6,0.6333333333333333,0.6444444444444445,0.6555555555555556,0.7,0.7333333333333333,0.7444444444444445,0.7666666666666667,0.7777777777777778,0.7888888888888889,0.8,0.8,0.8333333333333334,0.8333333333333334,0.639206340095158,450,60000,450,60000,90,2,450,salmon-tste,,CKL,701,4000000,CKL,144,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=300000-1_responses.csv.zip,,,
25,0.7663183624181988,5.0,6.711111111111111,0.05555555555555555,10.377777777777778,22.22,21.22,18.099999999999994,15.0,10.0,8.0,7.0,5.0,4.600000000000001,3.6999999999999993,2.0,2.0,0.4500000000000002,0.0,0.0,0.26611737730271673,0.2661173773027168,0.0708184585024765,0.05555555555555555,0.08888888888888889,0.23333333333333334,0.3,0.4,0.5111111111111111,0.5888888888888889,0.6666666666666666,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.8555555555555555,0.8777777777777778,0.8888888888888888,0.8888888888888888,0.9111111111111111,0.9222222222222223,0.9444444444444444,0.9444444444444444,0.9555555555555556,0.9666666666666667,0.9777777777777777,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,0.40710329080214447,900,60000,900,60000,90,2,900,salmon-tste,,CKL,701,4000000,CKL,145,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=300000-1_responses.csv.zip,,,
26,0.7870364599563727,3.5,4.433333333333334,0.07777777777777778,9.166666666666666,17.22,12.319999999999993,10.0,9.0,7.0,6.0,5.0,3.5,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.24158442101791766,0.2415844210179177,0.058363032478562483,0.07777777777777778,0.15555555555555556,0.37777777777777777,0.5,0.5888888888888889,0.6555555555555556,0.7666666666666667,0.8222222222222222,0.8888888888888888,0.9333333333333333,0.9555555555555556,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9888888888888889,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29954734822231516,1800,60000,1800,60000,90,2,1800,salmon-tste,,CKL,701,4000000,CKL,146,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=300000-1_responses.csv.zip,,,
27,0.8027753973200374,3.0,3.2222222222222223,0.18888888888888888,7.2555555555555555,10.11,10.0,8.0,7.0,5.200000000000003,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1717433177561762,0.17174331775617624,0.029495767193898906,0.18888888888888888,0.28888888888888886,0.45555555555555555,0.6222222222222222,0.7333333333333333,0.8,0.8666666666666667,0.9222222222222223,0.9555555555555556,0.9555555555555556,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3062529094185514,2700,60000,2700,60000,90,2,2700,salmon-tste,,CKL,701,4000000,CKL,147,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=300000-1_responses.csv.zip,,,
28,0.8084732393268931,2.0,2.7444444444444445,0.2222222222222222,7.455555555555556,13.11,11.439999999999998,8.549999999999997,6.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14530253051374117,0.1453025305137412,0.021112825373696686,0.2222222222222222,0.36666666666666664,0.5555555555555556,0.7444444444444445,0.8333333333333334,0.8777777777777778,0.9111111111111111,0.9333333333333333,0.9444444444444444,0.9555555555555556,0.9666666666666667,0.9777777777777777,0.9777777777777777,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26936534681936297,3600,60000,3600,60000,90,2,3600,salmon-tste,,CKL,701,4000000,CKL,148,0.05,40000,TSTE,search,salmon/io/2021-05-26-search/TSTE-n_search=300000-1_responses.csv.zip,,,
